"","X","Longitude","Latitude","state","MinKm","soil_i_or_is"
"593",6968,-113.982830047607,33.5375595092773,"Arizona",215.164450842692,"304"
"594",6969,-114.521102905273,33.5375595092773,"Arizona",259.701775850541,"304"
"595",6970,-115.059375762939,33.5375595092773,"California",306.020231521049,"304"
"596",6971,-115.597648620605,33.5375595092773,"California",353.419243655808,"304"
"597",6972,-116.135921478271,33.5375595092773,"California",401.515292521827,"304"
"598",6973,-116.674194335938,33.5375595092773,"California",450.08391735191,"304"
"599",6974,-117.212467193604,33.5375595092773,"California",453.96979992282,"142"
"600",6975,-117.75074005127,33.5375595092773,"California",433.188498239707,"142"
"601",7115,-77.9869842529297,33.9883041381836,"North Carolina",170.667968284914,"259"
"602",7116,-78.5281085968018,33.9883041381836,"North Carolina",165.273930698359,"264"
"603",7117,-79.0692329406738,33.9883041381836,"South Carolina",127.616594552402,"264"
"604",7118,-79.6103572845459,33.9883041381836,"South Carolina",101.51880556124,"264"
"605",7119,-80.151481628418,33.9883041381836,"South Carolina",96.8289894896315,"264"
"606",7120,-80.69260597229,33.9883041381836,"South Carolina",57.3478776672112,"265-266-267"
"607",7121,-81.2337303161621,33.9883041381836,"South Carolina",45.7989531736808,"265-266-267"
"608",7122,-81.7748546600342,33.9883041381836,"South Carolina",76.6989574449661,"265-266-267"
"609",7123,-82.3159790039062,33.9883041381836,"South Carolina",80.0118095473963,"276"
"610",7124,-82.8571033477783,33.9883041381836,"Georgia",84.8669444613533,"274-275"
"611",7125,-83.3982276916504,33.9883041381836,"Georgia",38.9776667230565,"274-275"
"612",7126,-83.9393520355225,33.9883041381836,"Georgia",29.1153944016373,"274-275"
"613",7127,-84.4804763793945,33.9883041381836,"Georgia",72.0261060111674,"274-275"
"614",7128,-85.0216007232666,33.9883041381836,"Georgia",88.6392086762638,"248"
"615",7129,-85.5627250671387,33.9883041381836,"Alabama",56.5762899049626,"248"
"616",7130,-86.1038494110107,33.9883041381836,"Alabama",59.3029240531856,"248"
"617",7131,-86.6449737548828,33.9883041381836,"Alabama",93.8337948989927,"248"
"618",7132,-87.1860980987549,33.9883041381836,"Alabama",79.6809167989209,"246"
"619",7133,-87.727222442627,33.9883041381836,"Alabama",53.8058380315362,"246"
"620",7134,-88.268346786499,33.9883041381836,"Mississippi",66.4283041055088,"246"
"621",7135,-88.8094711303711,33.9883041381836,"Mississippi",101.218474921264,"282"
"622",7136,-89.3505954742432,33.9883041381836,"Mississippi",56.5069602389283,"282"
"623",7137,-89.8917198181152,33.9883041381836,"Mississippi",33.5101210766573,"282"
"624",7138,-90.4328441619873,33.9883041381836,"Mississippi",63.5209634405101,"282"
"625",7139,-90.9739685058594,33.9883041381836,"Mississippi",109.219542650776,"282"
"626",7140,-91.5150928497314,33.9883041381836,"Arkansas",157.495058783552,"282"
"627",7141,-92.0562171936035,33.9883041381836,"Arkansas",203.77386353993,"277"
"628",7142,-92.5973415374756,33.9883041381836,"Arkansas",244.303383852329,"277"
"629",7143,-93.1384658813477,33.9883041381836,"Arkansas",255.441187794619,"287"
"630",7144,-93.6795902252197,33.9883041381836,"Arkansas",251.166073806344,"287"
"631",7145,-94.2207145690918,33.9883041381836,"Arkansas",256.998595823399,"287"
"632",7146,-94.7618389129639,33.9883041381836,"Oklahoma",259.670433366673,"162"
"633",7147,-95.3029632568359,33.9883041381836,"Oklahoma",225.414496981826,"162"
"634",7148,-95.844087600708,33.9883041381836,"Oklahoma",198.207071627871,"162"
"635",7149,-96.3852119445801,33.9883041381836,"Oklahoma",181.251442864541,"162"
"636",7150,-96.9263362884521,33.9883041381836,"Oklahoma",175.236713513601,"171"
"637",7151,-97.4674606323242,33.9883041381836,"Oklahoma",174.6458286934,"290-291"
"638",7152,-98.0085849761963,33.9883041381836,"Texas",167.048583706092,"173"
"639",7153,-98.5497093200684,33.9883041381836,"Texas",166.29150002306,"173"
"640",7154,-99.0908336639404,33.9883041381836,"Texas",153.539403692182,"163"
"641",7155,-99.6319580078125,33.9883041381836,"Texas",135.69284691703,"163"
"642",7156,-100.173082351685,33.9883041381836,"Texas",109.320512666312,"164"
"643",7157,-100.714206695557,33.9883041381836,"Texas",59.9528538399997,"164"
"644",7158,-101.255331039429,33.9883041381836,"Texas",15.1894725863309,"164"
"645",7159,-101.796455383301,33.9883041381836,"Texas",43.129974581461,"164"
"646",7160,-102.337579727173,33.9883041381836,"Texas",92.1016993275858,"164"
"647",7161,-102.878704071045,33.9883041381836,"Texas",141.76783789128,"164"
"648",7162,-103.419828414917,33.9883041381836,"New Mexico",121.704502896421,"308"
"649",7163,-103.960952758789,33.9883041381836,"New Mexico",116.861697881997,"308"
"650",7164,-104.502077102661,33.9883041381836,"New Mexico",132.057399595479,"308"
"651",7165,-105.043201446533,33.9883041381836,"New Mexico",161.738612507447,"308"
"652",7166,-105.584325790405,33.9883041381836,"New Mexico",199.542157599999,"308"
"653",7167,-106.125450134277,33.9883041381836,"New Mexico",241.68543035668,"308"
"654",7168,-106.666574478149,33.9883041381836,"New Mexico",278.766111722216,"176"
"655",7169,-107.207698822021,33.9883041381836,"New Mexico",307.882888690592,"176"
"656",7170,-107.748823165894,33.9883041381836,"New Mexico",342.046411292234,"176"
"657",7171,-108.289947509766,33.9883041381836,"New Mexico",363.383376467156,"303"
"658",7172,-108.831071853638,33.9883041381836,"New Mexico",318.471179373556,"303"
"659",7173,-109.37219619751,33.9883041381836,"Arizona",275.46023269692,"303"
"660",7174,-109.913320541382,33.9883041381836,"Arizona",235.396492453242,"303"
"661",7175,-110.454444885254,33.9883041381836,"Arizona",200.05986388533,"303"
"662",7176,-110.995569229126,33.9883041381836,"Arizona",172.383511374971,"303"
"663",7177,-111.536693572998,33.9883041381836,"Arizona",156.486943083202,"303"
"664",7178,-112.07781791687,33.9883041381836,"Arizona",156.013956945369,"303"
"665",7179,-112.618942260742,33.9883041381836,"Arizona",169.623056480959,"304"
"666",7180,-113.160066604614,33.9883041381836,"Arizona",192.684044558794,"304"
"667",7181,-113.701190948486,33.9883041381836,"Arizona",224.866295890992,"304"
"668",7182,-114.242315292358,33.9883041381836,"Arizona",262.839780932948,"304"
"669",7183,-114.78343963623,33.9883041381836,"California",304.444316492761,"304"
"670",7184,-115.324563980103,33.9883041381836,"California",348.380526385231,"304"
"671",7185,-115.865688323975,33.9883041381836,"California",393.867906245341,"304"
"672",7186,-116.406812667847,33.9883041381836,"California",414.935594979261,"311"
"673",7187,-116.947937011719,33.9883041381836,"California",423.095359516194,"142"
"674",7188,-117.489061355591,33.9883041381836,"California",397.790815199232,"142"
"675",7189,-118.030185699463,33.9883041381836,"California",377.191828941943,"142"
"676",7193,-120.194683074951,33.9883041381836,"California",355.680549991156,"142"
"677",7328,-78.055419921875,34.4390487670898,"North Carolina",120.400522439495,"259"
"678",7329,-78.5993957519531,34.4390487670898,"North Carolina",120.189644461994,"259"
"679",7330,-79.1433715820312,34.4390487670898,"North Carolina",139.032509378433,"259"
"680",7331,-79.6873474121094,34.4390487670898,"South Carolina",102.066478482198,"257"
"681",7332,-80.2313232421875,34.4390487670898,"South Carolina",69.5751742588627,"257"
"682",7333,-80.7752990722656,34.4390487670898,"South Carolina",29.8083712050164,"265-266-267"
"683",7334,-81.3192749023438,34.4390487670898,"South Carolina",21.700963716532,"265-266-267"
"684",7335,-81.8632507324219,34.4390487670898,"South Carolina",71.1025846038555,"265-266-267"
"685",7336,-82.4072265625,34.4390487670898,"South Carolina",121.005554155564,"265-266-267"
"686",7337,-82.9512023925781,34.4390487670898,"Georgia",102.901066063021,"274-275"
"687",7338,-83.4951782226562,34.4390487670898,"Georgia",76.0947820653262,"274-275"
"688",7339,-84.0391540527344,34.4390487670898,"Georgia",77.6528374687445,"274-275"
"689",7340,-84.5831298828125,34.4390487670898,"Georgia",106.335622129417,"274-275"
"690",7341,-85.1271057128906,34.4390487670898,"Georgia",61.7750112482123,"248"
"691",7342,-85.6710815429688,34.4390487670898,"Alabama",11.9547257188611,"248"
"692",7343,-86.2150573730469,34.4390487670898,"Alabama",38.3077139186046,"248"
"693",7344,-86.759033203125,34.4390487670898,"Alabama",88.259901681969,"248"
"694",7345,-87.3030090332031,34.4390487670898,"Alabama",48.7530105198198,"246"
"695",7346,-87.8469848632812,34.4390487670898,"Alabama",3.20813975127338,"246"
"696",7347,-88.3909606933594,34.4390487670898,"Mississippi",51.3922065523375,"246"
"697",7348,-88.9349365234375,34.4390487670898,"Mississippi",85.4663966702319,"282"
"698",7349,-89.4789123535156,34.4390487670898,"Mississippi",37.6966732158776,"282"
"699",7350,-90.0228881835938,34.4390487670898,"Mississippi",23.3564792941467,"282"
"700",7351,-90.5668640136719,34.4390487670898,"Mississippi",68.3958183202265,"282"
"701",7352,-91.11083984375,34.4390487670898,"Arkansas",117.551303722737,"282"
"702",7353,-91.6548156738281,34.4390487670898,"Arkansas",167.231054925008,"282"
"703",7354,-92.1987915039062,34.4390487670898,"Arkansas",217.07448429015,"282"
"704",7355,-92.7427673339844,34.4390487670898,"Arkansas",266.988907350104,"282"
"705",7356,-93.2867431640625,34.4390487670898,"Arkansas",298.77072685179,"295"
"706",7357,-93.8307189941406,34.4390487670898,"Arkansas",265.791556023265,"295"
"707",7358,-94.3746948242188,34.4390487670898,"Arkansas",238.558826393037,"295"
"708",7359,-94.9186706542969,34.4390487670898,"Oklahoma",219.225568185508,"295"
"709",7360,-95.462646484375,34.4390487670898,"Oklahoma",209.985778415918,"295"
"710",7361,-96.0066223144531,34.4390487670898,"Oklahoma",210.264757820139,"290-291"
"711",7362,-96.5505981445312,34.4390487670898,"Oklahoma",171.870192936144,"290-291"
"712",7363,-97.0945739746094,34.4390487670898,"Oklahoma",140.715666973681,"290-291"
"713",7364,-97.6385498046875,34.4390487670898,"Oklahoma",122.458826147802,"290-291"
"714",7365,-98.1825256347656,34.4390487670898,"Oklahoma",122.984962890086,"290-291"
"715",7366,-98.7265014648438,34.4390487670898,"Oklahoma",142.085559056012,"290-291"
"716",7367,-99.2704772949219,34.4390487670898,"Oklahoma",173.738392606792,"290-291"
"717",7368,-99.814453125,34.4390487670898,"Texas",146.242866248771,"164"
"718",7369,-100.358428955078,34.4390487670898,"Texas",98.6674320482015,"164"
"719",7370,-100.902404785156,34.4390487670898,"Texas",55.699217322229,"164"
"720",7371,-101.446380615234,34.4390487670898,"Texas",38.5822174857743,"164"
"721",7372,-101.990356445312,34.4390487670898,"Texas",69.9561459764223,"164"
"722",7373,-102.534332275391,34.4390487670898,"Texas",115.404202879475,"164"
"723",7374,-103.078308105469,34.4390487670898,"New Mexico",94.589029903762,"308"
"724",7375,-103.622283935547,34.4390487670898,"New Mexico",68.4748783288914,"308"
"725",7376,-104.166259765625,34.4390487670898,"New Mexico",73.4428426172465,"308"
"726",7377,-104.710235595703,34.4390487670898,"New Mexico",105.176948288939,"308"
"727",7378,-105.254211425781,34.4390487670898,"New Mexico",147.287681127532,"308"
"728",7379,-105.798187255859,34.4390487670898,"New Mexico",193.100884525871,"308"
"729",7380,-106.342163085938,34.4390487670898,"New Mexico",240.509055283911,"308"
"730",7381,-106.886138916016,34.4390487670898,"New Mexico",288.726550986553,"308"
"731",7382,-107.430114746094,34.4390487670898,"New Mexico",337.405469477363,"308"
"732",7383,-107.974090576172,34.4390487670898,"New Mexico",386.370290432669,"308"
"733",7384,-108.51806640625,34.4390487670898,"New Mexico",368.70296069544,"303"
"734",7385,-109.062042236328,34.4390487670898,"Arizona",327.829542877348,"303"
"735",7386,-109.606018066406,34.4390487670898,"Arizona",290.013192409175,"303"
"736",7387,-110.149993896484,34.4390487670898,"Arizona",256.610295634278,"303"
"737",7388,-110.693969726562,34.4390487670898,"Arizona",229.556719736719,"303"
"738",7389,-111.237945556641,34.4390487670898,"Arizona",211.306281805951,"303"
"739",7390,-111.781921386719,34.4390487670898,"Arizona",204.233289476381,"303"
"740",7391,-112.325897216797,34.4390487670898,"Arizona",209.473253155117,"303"
"741",7392,-112.869873046875,34.4390487670898,"Arizona",224.570598910627,"304"
"742",7393,-113.413848876953,34.4390487670898,"Arizona",247.30042064056,"304"
"743",7394,-113.957824707031,34.4390487670898,"Arizona",277.474776188821,"304"
"744",7395,-114.501800537109,34.4390487670898,"California",312.946926881295,"304"
"745",7396,-115.045776367188,34.4390487670898,"California",340.482457307177,"311"
"746",7397,-115.589752197266,34.4390487670898,"California",346.645636683489,"311"
"747",7398,-116.133728027344,34.4390487670898,"California",359.457482727356,"311"
"748",7399,-116.677703857422,34.4390487670898,"California",378.242614608035,"311"
"749",7400,-117.2216796875,34.4390487670898,"California",367.509924332409,"142"
"750",7401,-117.765655517578,34.4390487670898,"California",341.672551451425,"142"
"751",7402,-118.309631347656,34.4390487670898,"California",321.324802657243,"142"
"752",7403,-118.853607177734,34.4390487670898,"California",307.558856172926,"142"
"753",7404,-119.397583007812,34.4390487670898,"California",301.278713475696,"142"
"754",7405,-119.941558837891,34.4390487670898,"California",302.950468454335,"142"
"755",7537,-76.4856767654419,34.8897933959961,"North Carolina",181.344013028696,"259"
"756",7538,-77.0326137542725,34.8897933959961,"North Carolina",136.410149929773,"259"
"757",7539,-77.579550743103,34.8897933959961,"North Carolina",96.3917275743675,"259"
"758",7540,-78.1264877319336,34.8897933959961,"North Carolina",70.2626610524287,"259"
"759",7541,-78.6734247207642,34.8897933959961,"North Carolina",74.4599893010347,"259"
"760",7542,-79.2203617095947,34.8897933959961,"North Carolina",105.421497626377,"259"
"761",7543,-79.7672986984253,34.8897933959961,"North Carolina",74.3706843105035,"257"
"762",7544,-80.3142356872559,34.8897933959961,"North Carolina",26.4092218113976,"257"
"763",7545,-80.8611726760864,34.8897933959961,"South Carolina",29.2628147443805,"257"
"764",7546,-81.408109664917,34.8897933959961,"South Carolina",63.1042182438459,"265-266-267"
"765",7547,-81.9550466537476,34.8897933959961,"South Carolina",96.9403684237297,"265-266-267"
"766",7548,-82.5019836425781,34.8897933959961,"South Carolina",140.862237517226,"265-266-267"
"767",7549,-83.0489206314087,34.8897933959961,"South Carolina",138.192409052163,"274-275"
"768",7550,-83.5958576202393,34.8897933959961,"Georgia",123.358809413708,"274-275"
"769",7551,-84.1427946090698,34.8897933959961,"Georgia",128.074641068187,"274-275"
"770",7552,-84.6897315979004,34.8897933959961,"Georgia",112.320943375383,"248"
"771",7553,-85.236668586731,34.8897933959961,"Georgia",70.2699325168847,"248"
"772",7554,-85.7836055755615,34.8897933959961,"Alabama",47.7993682076147,"248"
"773",7555,-86.3305425643921,34.8897933959961,"Alabama",68.2409050891143,"248"
"774",7556,-86.8774795532227,34.8897933959961,"Alabama",99.3891117359748,"246"
"775",7557,-87.4244165420532,34.8897933959961,"Alabama",60.1319694947192,"246"
"776",7558,-87.9713535308838,34.8897933959961,"Alabama",48.7669689194741,"246"
"777",7559,-88.5182905197144,34.8897933959961,"Mississippi",78.519567927175,"246"
"778",7560,-89.0652275085449,34.8897933959961,"Mississippi",97.9154873152362,"282"
"779",7561,-89.6121644973755,34.8897933959961,"Mississippi",70.120900365598,"282"
"780",7562,-90.1591014862061,34.8897933959961,"Mississippi",72.6761579800673,"282"
"781",7563,-90.7060384750366,34.8897933959961,"Arkansas",103.354156919222,"282"
"782",7564,-91.2529754638672,34.8897933959961,"Arkansas",145.318806463673,"282"
"783",7565,-91.7999124526978,34.8897933959961,"Arkansas",191.279739422772,"282"
"784",7566,-92.3468494415283,34.8897933959961,"Arkansas",238.940948560722,"282"
"785",7567,-92.8937864303589,34.8897933959961,"Arkansas",287.456896915723,"282"
"786",7568,-93.4407234191895,34.8897933959961,"Arkansas",254.633181775011,"295"
"787",7569,-93.98766040802,34.8897933959961,"Arkansas",218.211058782544,"295"
"788",7570,-94.5345973968506,34.8897933959961,"Oklahoma",187.894760338916,"295"
"789",7571,-95.0815343856812,34.8897933959961,"Oklahoma",167.04359338486,"295"
"790",7572,-95.6284713745117,34.8897933959961,"Oklahoma",159.416618459875,"295"
"791",7573,-96.1754083633423,34.8897933959961,"Oklahoma",166.837664647834,"295"
"792",7574,-96.7223453521729,34.8897933959961,"Oklahoma",127.871785155084,"290-291"
"793",7575,-97.2692823410034,34.8897933959961,"Oklahoma",90.4657451394335,"290-291"
"794",7576,-97.816219329834,34.8897933959961,"Oklahoma",70.5508883109603,"290-291"
"795",7577,-98.3631563186646,34.8897933959961,"Oklahoma",82.0452372643067,"290-291"
"796",7578,-98.9100933074951,34.8897933959961,"Oklahoma",115.956790513655,"290-291"
"797",7579,-99.4570302963257,34.8897933959961,"Oklahoma",158.495720386047,"290-291"
"798",7580,-100.003967285156,34.8897933959961,"Texas",151.424097518048,"164"
"799",7581,-100.550904273987,34.8897933959961,"Texas",114.189728382156,"164"
"800",7582,-101.097841262817,34.8897933959961,"Texas",90.5305708626979,"164"
"801",7583,-101.644778251648,34.8897933959961,"Texas",91.6453461017051,"164"
"802",7584,-102.191715240479,34.8897933959961,"Texas",116.826982055356,"164"
"803",7585,-102.738652229309,34.8897933959961,"Texas",99.7936625260338,"308"
"804",7586,-103.28558921814,34.8897933959961,"New Mexico",51.1372451988763,"308"
"805",7587,-103.83252620697,34.8897933959961,"New Mexico",16.1714934261385,"308"
"806",7588,-104.379463195801,34.8897933959961,"New Mexico",53.8362662545772,"308"
"807",7589,-104.926400184631,34.8897933959961,"New Mexico",102.593460013602,"308"
"808",7590,-105.473337173462,34.8897933959961,"New Mexico",152.12663270232,"308"
"809",7591,-106.020274162292,34.8897933959961,"New Mexico",201.864432148014,"308"
"810",7592,-106.567211151123,34.8897933959961,"New Mexico",251.684526251927,"308"
"811",7593,-107.114148139954,34.8897933959961,"New Mexico",301.54500688474,"308"
"812",7594,-107.661085128784,34.8897933959961,"New Mexico",351.427508954202,"308"
"813",7595,-108.208022117615,34.8897933959961,"New Mexico",401.322605196668,"308"
"814",7596,-108.754959106445,34.8897933959961,"New Mexico",381.322107588266,"303"
"815",7597,-109.301896095276,34.8897933959961,"Arizona",345.211680100048,"303"
"816",7598,-109.848833084106,34.8897933959961,"Arizona",313.160327017463,"303"
"817",7599,-110.395770072937,34.8897933959961,"Arizona",286.534470311649,"303"
"818",7600,-110.942707061768,34.8897933959961,"Arizona",266.963274935229,"303"
"819",7601,-111.489644050598,34.8897933959961,"Arizona",256.070024896262,"303"
"820",7602,-112.036581039429,34.8897933959961,"Arizona",254.969734314847,"303"
"821",7603,-112.583518028259,34.8897933959961,"Arizona",263.785005791443,"303"
"822",7604,-113.13045501709,34.8897933959961,"Arizona",279.870385615444,"304"
"823",7605,-113.67739200592,34.8897933959961,"Arizona",302.515859415058,"304"
"824",7606,-114.224328994751,34.8897933959961,"Arizona",295.18902915805,"311"
"825",7607,-114.771265983582,34.8897933959961,"California",290.032432290822,"311"
"826",7608,-115.318202972412,34.8897933959961,"California",293.15256104192,"311"
"827",7609,-115.865139961243,34.8897933959961,"California",304.294827211843,"311"
"828",7610,-116.412076950073,34.8897933959961,"California",322.628816990217,"311"
"829",7611,-116.959013938904,34.8897933959961,"California",343.135778946776,"142"
"830",7612,-117.505950927734,34.8897933959961,"California",311.609612246931,"142"
"831",7613,-118.052887916565,34.8897933959961,"California",285.162066669581,"142"
"832",7614,-118.599824905396,34.8897933959961,"California",265.31721019948,"142"
"833",7615,-119.146761894226,34.8897933959961,"California",253.630337688106,"142"
"834",7616,-119.693698883057,34.8897933959961,"California",251.24285858951,"142"
"835",7617,-120.240635871887,34.8897933959961,"California",258.412726893205,"142"
"836",7748,-76.5501642227173,35.3404712677002,"North Carolina",162.877562446644,"259"
"837",7749,-77.1001720428467,35.3404712677002,"North Carolina",113.353735384401,"259"
"838",7750,-77.6501798629761,35.3404712677002,"North Carolina",64.4892691775306,"259"
"839",7751,-78.2001876831055,35.3404712677002,"North Carolina",21.4186579410705,"259"
"840",7752,-78.7501955032349,35.3404712677002,"North Carolina",41.8194101630402,"259"
"841",7753,-79.3002033233643,35.3404712677002,"North Carolina",76.5989621647385,"254-255-256"
"842",7754,-79.8502111434937,35.3404712677002,"North Carolina",75.6801204905619,"257"
"843",7755,-80.400218963623,35.3404712677002,"North Carolina",40.7966087321224,"257"
"844",7756,-80.9502267837524,35.3404712677002,"North Carolina",51.2073465069763,"257"
"845",7757,-81.5002346038818,35.3404712677002,"North Carolina",92.7412449161407,"257"
"846",7758,-82.0502424240112,35.3404712677002,"North Carolina",137.551488337651,"265-266-267"
"847",7759,-82.6002502441406,35.3404712677002,"North Carolina",173.942653138106,"265-266-267"
"848",7760,-83.15025806427,35.3404712677002,"North Carolina",180.949671630181,"274-275"
"849",7761,-83.7002658843994,35.3404712677002,"North Carolina",172.671201599095,"274-275"
"850",7762,-84.2502737045288,35.3404712677002,"Tennessee",172.028324159181,"248"
"851",7763,-84.8002815246582,35.3404712677002,"Tennessee",133.756790190831,"248"
"852",7764,-85.3502893447876,35.3404712677002,"Tennessee",106.026974627229,"248"
"853",7765,-85.900297164917,35.3404712677002,"Tennessee",98.216425265273,"248"
"854",7766,-86.4503049850464,35.3404712677002,"Tennessee",114.477803861745,"248"
"855",7767,-87.0003128051758,35.3404712677002,"Tennessee",123.330327978686,"246"
"856",7768,-87.5503206253052,35.3404712677002,"Tennessee",100.448826776673,"246"
"857",7769,-88.1003284454346,35.3404712677002,"Tennessee",100.115525208481,"246"
"858",7770,-88.650336265564,35.3404712677002,"Tennessee",122.514597404463,"246"
"859",7771,-89.2003440856934,35.3404712677002,"Tennessee",130.850756312642,"282"
"860",7772,-89.7503519058228,35.3404712677002,"Tennessee",117.085680952489,"282"
"861",7773,-90.3003597259521,35.3404712677002,"Arkansas",123.93756317598,"282"
"862",7774,-90.8503675460815,35.3404712677002,"Arkansas",148.580817955291,"282"
"863",7775,-91.4003753662109,35.3404712677002,"Arkansas",184.000202802886,"282"
"864",7776,-91.9503831863403,35.3404712677002,"Arkansas",225.165741511069,"282"
"865",7777,-92.5003910064697,35.3404712677002,"Arkansas",263.023689828089,"203-204"
"866",7778,-93.0503988265991,35.3404712677002,"Arkansas",257.654654112088,"295"
"867",7779,-93.6004066467285,35.3404712677002,"Arkansas",213.712354530456,"295"
"868",7780,-94.1504144668579,35.3404712677002,"Arkansas",172.909700334587,"295"
"869",7781,-94.7004222869873,35.3404712677002,"Oklahoma",138.060860436038,"295"
"870",7782,-95.2504301071167,35.3404712677002,"Oklahoma",114.727603331525,"295"
"871",7783,-95.8004379272461,35.3404712677002,"Oklahoma",110.466357449119,"295"
"872",7784,-96.3504457473755,35.3404712677002,"Oklahoma",127.208533439808,"295"
"873",7785,-96.9004535675049,35.3404712677002,"Oklahoma",92.6517624085797,"290-291"
"874",7786,-97.4504613876343,35.3404712677002,"Oklahoma",45.2328092474225,"290-291"
"875",7787,-98.0004692077637,35.3404712677002,"Oklahoma",22.2812057697825,"290-291"
"876",7788,-98.5504770278931,35.3404712677002,"Oklahoma",62.7354155380392,"290-291"
"877",7789,-99.1004848480225,35.3404712677002,"Oklahoma",111.192361296017,"290-291"
"878",7790,-99.6504926681519,35.3404712677002,"Oklahoma",121.79437763039,"296"
"879",7791,-100.200500488281,35.3404712677002,"Texas",139.167098317787,"296"
"880",7792,-100.750508308411,35.3404712677002,"Texas",148.066722535017,"164"
"881",7793,-101.30051612854,35.3404712677002,"Texas",137.607188468453,"164"
"882",7794,-101.850523948669,35.3404712677002,"Texas",144.994379866261,"164"
"883",7795,-102.400531768799,35.3404712677002,"Texas",133.38644471048,"308"
"884",7796,-102.950539588928,35.3404712677002,"Texas",85.885298749594,"308"
"885",7797,-103.500547409058,35.3404712677002,"New Mexico",44.4889013415423,"308"
"886",7798,-104.050555229187,35.3404712677002,"New Mexico",40.0130253467955,"308"
"887",7799,-104.600563049316,35.3404712677002,"New Mexico",79.0040231871049,"308"
"888",7800,-105.150570869446,35.3404712677002,"New Mexico",126.098773896962,"308"
"889",7801,-105.700578689575,35.3404712677002,"New Mexico",174.867212119538,"308"
"890",7802,-106.250586509705,35.3404712677002,"New Mexico",224.218887912098,"308"
"891",7803,-106.800594329834,35.3404712677002,"New Mexico",273.837545362424,"308"
"892",7804,-107.350602149963,35.3404712677002,"New Mexico",323.599227015141,"308"
"893",7805,-107.900609970093,35.3404712677002,"New Mexico",373.445544058161,"308"
"894",7806,-108.450617790222,35.3404712677002,"New Mexico",414.40108294977,"181"
"895",7807,-109.000625610352,35.3404712677002,"New Mexico",400.673700661254,"303"
"896",7808,-109.550633430481,35.3404712677002,"Arizona",369.620457135854,"303"
"897",7809,-110.10064125061,35.3404712677002,"Arizona",343.311883893145,"303"
"898",7810,-110.65064907074,35.3404712677002,"Arizona",322.910601343404,"303"
"899",7811,-111.200656890869,35.3404712677002,"Arizona",309.587296607652,"303"
"900",7812,-111.750664710999,35.3404712677002,"Arizona",304.273570205327,"303"
"901",7813,-112.300672531128,35.3404712677002,"Arizona",307.385237576921,"303"
"902",7814,-112.850680351257,35.3404712677002,"Arizona",298.948592719662,"311"
"903",7815,-113.400688171387,35.3404712677002,"Arizona",272.429673273441,"311"
"904",7816,-113.950695991516,35.3404712677002,"Arizona",252.842829558799,"311"
"905",7817,-114.500703811646,35.3404712677002,"Arizona",241.878697318565,"311"
"906",7818,-115.050711631775,35.3404712677002,"Nevada",240.718770412263,"311"
"907",7819,-115.600719451904,35.3404712677002,"California",249.499862299078,"311"
"908",7820,-116.150727272034,35.3404712677002,"California",267.243575974726,"311"
"909",7821,-116.700735092163,35.3404712677002,"California",292.32186245662,"311"
"910",7822,-117.250742912292,35.3404712677002,"California",288.605779014103,"142"
"911",7823,-117.800750732422,35.3404712677002,"California",255.453937825703,"142"
"912",7824,-118.350758552551,35.3404712677002,"California",228.267728521874,"142"
"913",7825,-118.900766372681,35.3404712677002,"California",209.384918576175,"142"
"914",7826,-119.45077419281,35.3404712677002,"California",201.158259580483,"142"
"915",7827,-120.000782012939,35.3404712677002,"California",204.87573923604,"142"
"916",7828,-120.550789833069,35.3404712677002,"California",219.932409796289,"142"
"917",7957,-76.0615730285645,35.7911491394043,"North Carolina",198.384673146655,"318"
"918",7958,-76.6146516799927,35.7911491394043,"North Carolina",158.937938829299,"259"
"919",7959,-77.1677303314209,35.7911491394043,"North Carolina",110.365648318707,"259"
"920",7960,-77.7208089828491,35.7911491394043,"North Carolina",64.1674766493583,"259"
"921",7961,-78.2738876342773,35.7911491394043,"North Carolina",32.7443092187111,"259"
"922",7962,-78.8269662857056,35.7911491394043,"North Carolina",14.581166871988,"254-255-256"
"923",7963,-79.3800449371338,35.7911491394043,"North Carolina",64.5687522195554,"254-255-256"
"924",7964,-79.933123588562,35.7911491394043,"North Carolina",105.116086210345,"257"
"925",7965,-80.4862022399902,35.7911491394043,"North Carolina",88.0749820810871,"257"
"926",7966,-81.0392808914185,35.7911491394043,"North Carolina",97.5395747207009,"257"
"927",7967,-81.5923595428467,35.7911491394043,"North Carolina",127.748327426423,"257"
"928",7968,-82.1454381942749,35.7911491394043,"North Carolina",167.851092498205,"257"
"929",7969,-82.6985168457031,35.7911491394043,"North Carolina",212.312647369117,"257"
"930",7970,-83.2515954971313,35.7911491394043,"Tennessee",227.098766720978,"274-275"
"931",7971,-83.8046741485596,35.7911491394043,"Tennessee",222.708812323842,"274-275"
"932",7972,-84.3577527999878,35.7911491394043,"Tennessee",197.717768762065,"248"
"933",7973,-84.910831451416,35.7911491394043,"Tennessee",168.495997271172,"248"
"934",7974,-85.4639101028442,35.7911491394043,"Tennessee",150.902464660959,"248"
"935",7975,-86.0169887542725,35.7911491394043,"Tennessee",149.112198342779,"248"
"936",7976,-86.5700674057007,35.7911491394043,"Tennessee",163.644734803942,"248"
"937",7977,-87.1231460571289,35.7911491394043,"Tennessee",160.667837172269,"246"
"938",7978,-87.6762247085571,35.7911491394043,"Tennessee",147.771402844422,"246"
